Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
31-01-2026;00:00:00;01-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;3,960;kWh;Uitgelezen;Zonnepanelen
01-02-2026;00:00:00;02-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
01-02-2026;00:00:00;02-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
01-02-2026;00:00:00;02-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;5,153;kWh;Uitgelezen;Zonnepanelen
01-02-2026;00:00:00;02-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,166;kWh;Uitgelezen;Zonnepanelen
02-02-2026;00:00:00;03-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,237;kWh;Uitgelezen;Zonnepanelen
02-02-2026;00:00:00;03-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,390;kWh;Uitgelezen;Zonnepanelen
02-02-2026;00:00:00;03-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,238;kWh;Uitgelezen;Zonnepanelen
02-02-2026;00:00:00;03-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
03-02-2026;00:00:00;04-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,243;kWh;Uitgelezen;Zonnepanelen
03-02-2026;00:00:00;04-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,242;kWh;Uitgelezen;Zonnepanelen
03-02-2026;00:00:00;04-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,617;kWh;Uitgelezen;Zonnepanelen
03-02-2026;00:00:00;04-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
04-02-2026;00:00:00;05-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,971;kWh;Uitgelezen;Zonnepanelen
04-02-2026;00:00:00;05-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,773;kWh;Uitgelezen;Zonnepanelen
04-02-2026;00:00:00;05-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,629;kWh;Uitgelezen;Zonnepanelen
04-02-2026;00:00:00;05-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
05-02-2026;00:00:00;06-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,989;kWh;Uitgelezen;Zonnepanelen
05-02-2026;00:00:00;06-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,492;kWh;Uitgelezen;Zonnepanelen
05-02-2026;00:00:00;06-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,652;kWh;Uitgelezen;Zonnepanelen
05-02-2026;00:00:00;06-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
06-02-2026;00:00:00;07-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;6,696;kWh;Uitgelezen;Zonnepanelen
06-02-2026;00:00:00;07-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,078;kWh;Uitgelezen;Zonnepanelen
06-02-2026;00:00:00;07-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,506;kWh;Uitgelezen;Zonnepanelen
06-02-2026;00:00:00;07-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
07-02-2026;00:00:00;08-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
07-02-2026;00:00:00;08-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
07-02-2026;00:00:00;08-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;7,033;kWh;Uitgelezen;Zonnepanelen
07-02-2026;00:00:00;08-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;3,173;kWh;Uitgelezen;Zonnepanelen
08-02-2026;00:00:00;09-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
08-02-2026;00:00:00;09-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
08-02-2026;00:00:00;09-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,683;kWh;Uitgelezen;Zonnepanelen
08-02-2026;00:00:00;09-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;5,995;kWh;Uitgelezen;Zonnepanelen
09-02-2026;00:00:00;10-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,167;kWh;Uitgelezen;Zonnepanelen
09-02-2026;00:00:00;10-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,055;kWh;Uitgelezen;Zonnepanelen
09-02-2026;00:00:00;10-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,045;kWh;Uitgelezen;Zonnepanelen
09-02-2026;00:00:00;10-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
10-02-2026;00:00:00;11-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,515;kWh;Uitgelezen;Zonnepanelen
10-02-2026;00:00:00;11-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,369;kWh;Uitgelezen;Zonnepanelen
10-02-2026;00:00:00;11-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,885;kWh;Uitgelezen;Zonnepanelen
10-02-2026;00:00:00;11-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
11-02-2026;00:00:00;12-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,398;kWh;Uitgelezen;Zonnepanelen
11-02-2026;00:00:00;12-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,049;kWh;Uitgelezen;Zonnepanelen
11-02-2026;00:00:00;12-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,046;kWh;Uitgelezen;Zonnepanelen
11-02-2026;00:00:00;12-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
12-02-2026;00:00:00;13-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,464;kWh;Uitgelezen;Zonnepanelen
12-02-2026;00:00:00;13-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,055;kWh;Uitgelezen;Zonnepanelen
12-02-2026;00:00:00;13-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,779;kWh;Uitgelezen;Zonnepanelen
12-02-2026;00:00:00;13-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
13-02-2026;00:00:00;14-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,272;kWh;Uitgelezen;Zonnepanelen
13-02-2026;00:00:00;14-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
13-02-2026;00:00:00;14-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,884;kWh;Uitgelezen;Zonnepanelen
13-02-2026;00:00:00;14-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
14-02-2026;00:00:00;15-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
14-02-2026;00:00:00;15-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
14-02-2026;00:00:00;15-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;11,089;kWh;Uitgelezen;Zonnepanelen
14-02-2026;00:00:00;15-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;1,119;kWh;Uitgelezen;Zonnepanelen
15-02-2026;00:00:00;16-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
15-02-2026;00:00:00;16-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
15-02-2026;00:00:00;16-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,427;kWh;Uitgelezen;Zonnepanelen
15-02-2026;00:00:00;16-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;3,912;kWh;Uitgelezen;Zonnepanelen
16-02-2026;00:00:00;17-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,974;kWh;Uitgelezen;Zonnepanelen
16-02-2026;00:00:00;17-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,282;kWh;Uitgelezen;Zonnepanelen
16-02-2026;00:00:00;17-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,490;kWh;Uitgelezen;Zonnepanelen
16-02-2026;00:00:00;17-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
17-02-2026;00:00:00;18-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,407;kWh;Uitgelezen;Zonnepanelen
17-02-2026;00:00:00;18-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,096;kWh;Uitgelezen;Zonnepanelen
17-02-2026;00:00:00;18-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,474;kWh;Uitgelezen;Zonnepanelen
17-02-2026;00:00:00;18-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
18-02-2026;00:00:00;19-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,360;kWh;Uitgelezen;Zonnepanelen
18-02-2026;00:00:00;19-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,029;kWh;Uitgelezen;Zonnepanelen
18-02-2026;00:00:00;19-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,477;kWh;Uitgelezen;Zonnepanelen
18-02-2026;00:00:00;19-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
19-02-2026;00:00:00;20-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,978;kWh;Uitgelezen;Zonnepanelen
19-02-2026;00:00:00;20-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,020;kWh;Uitgelezen;Zonnepanelen
19-02-2026;00:00:00;20-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,624;kWh;Uitgelezen;Zonnepanelen
19-02-2026;00:00:00;20-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
20-02-2026;00:00:00;21-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,584;kWh;Uitgelezen;Zonnepanelen
20-02-2026;00:00:00;21-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,674;kWh;Uitgelezen;Zonnepanelen
20-02-2026;00:00:00;21-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,722;kWh;Uitgelezen;Zonnepanelen
20-02-2026;00:00:00;21-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
21-02-2026;00:00:00;22-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
21-02-2026;00:00:00;22-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
21-02-2026;00:00:00;22-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;5,257;kWh;Uitgelezen;Zonnepanelen
21-02-2026;00:00:00;22-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,319;kWh;Uitgelezen;Zonnepanelen
22-02-2026;00:00:00;23-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
22-02-2026;00:00:00;23-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
22-02-2026;00:00:00;23-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;8,210;kWh;Uitgelezen;Zonnepanelen
22-02-2026;00:00:00;23-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
23-02-2026;00:00:00;24-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,215;kWh;Uitgelezen;Zonnepanelen
23-02-2026;00:00:00;24-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,584;kWh;Uitgelezen;Zonnepanelen
23-02-2026;00:00:00;24-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,044;kWh;Uitgelezen;Zonnepanelen
23-02-2026;00:00:00;24-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
24-02-2026;00:00:00;25-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,981;kWh;Uitgelezen;Zonnepanelen
24-02-2026;00:00:00;25-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,235;kWh;Uitgelezen;Zonnepanelen
24-02-2026;00:00:00;25-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,745;kWh;Uitgelezen;Zonnepanelen
24-02-2026;00:00:00;25-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
25-02-2026;00:00:00;26-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,111;kWh;Uitgelezen;Zonnepanelen
25-02-2026;00:00:00;26-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;7,207;kWh;Uitgelezen;Zonnepanelen
25-02-2026;00:00:00;26-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,590;kWh;Uitgelezen;Zonnepanelen
25-02-2026;00:00:00;26-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
26-02-2026;00:00:00;27-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,877;kWh;Uitgelezen;Zonnepanelen
26-02-2026;00:00:00;27-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,567;kWh;Uitgelezen;Zonnepanelen
26-02-2026;00:00:00;27-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,680;kWh;Uitgelezen;Zonnepanelen
26-02-2026;00:00:00;27-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
27-02-2026;00:00:00;28-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,095;kWh;Uitgelezen;Zonnepanelen
27-02-2026;00:00:00;28-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,876;kWh;Uitgelezen;Zonnepanelen
27-02-2026;00:00:00;28-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,327;kWh;Uitgelezen;Zonnepanelen
27-02-2026;00:00:00;28-02-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
28-02-2026;00:00:00;01-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
28-02-2026;00:00:00;01-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
28-02-2026;00:00:00;01-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,082;kWh;Uitgelezen;Zonnepanelen
28-02-2026;00:00:00;01-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,032;kWh;Uitgelezen;Zonnepanelen
01-03-2026;00:00:00;02-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
01-03-2026;00:00:00;02-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
01-03-2026;00:00:00;02-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;2,136;kWh;Uitgelezen;Zonnepanelen
01-03-2026;00:00:00;02-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;4,498;kWh;Uitgelezen;Zonnepanelen
02-03-2026;00:00:00;03-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,214;kWh;Uitgelezen;Zonnepanelen
02-03-2026;00:00:00;03-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;7,104;kWh;Uitgelezen;Zonnepanelen
02-03-2026;00:00:00;03-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,611;kWh;Uitgelezen;Zonnepanelen
02-03-2026;00:00:00;03-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
03-03-2026;00:00:00;04-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,867;kWh;Uitgelezen;Zonnepanelen
03-03-2026;00:00:00;04-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,527;kWh;Uitgelezen;Zonnepanelen
03-03-2026;00:00:00;04-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,151;kWh;Uitgelezen;Zonnepanelen
03-03-2026;00:00:00;04-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
04-03-2026;00:00:00;05-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,995;kWh;Uitgelezen;Zonnepanelen
04-03-2026;00:00:00;05-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;4,102;kWh;Uitgelezen;Zonnepanelen
04-03-2026;00:00:00;05-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,464;kWh;Uitgelezen;Zonnepanelen
04-03-2026;00:00:00;05-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
05-03-2026;00:00:00;06-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,465;kWh;Uitgelezen;Zonnepanelen
05-03-2026;00:00:00;06-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;6,450;kWh;Uitgelezen;Zonnepanelen
05-03-2026;00:00:00;06-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,802;kWh;Uitgelezen;Zonnepanelen
05-03-2026;00:00:00;06-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
06-03-2026;00:00:00;07-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,666;kWh;Uitgelezen;Zonnepanelen
06-03-2026;00:00:00;07-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,447;kWh;Uitgelezen;Zonnepanelen
06-03-2026;00:00:00;07-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,396;kWh;Uitgelezen;Zonnepanelen
06-03-2026;00:00:00;07-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
07-03-2026;00:00:00;08-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
07-03-2026;00:00:00;08-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
07-03-2026;00:00:00;08-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;7,173;kWh;Uitgelezen;Zonnepanelen
07-03-2026;00:00:00;08-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,764;kWh;Uitgelezen;Zonnepanelen
08-03-2026;00:00:00;09-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
08-03-2026;00:00:00;09-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
08-03-2026;00:00:00;09-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,990;kWh;Uitgelezen;Zonnepanelen
08-03-2026;00:00:00;09-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;1,699;kWh;Uitgelezen;Zonnepanelen
09-03-2026;00:00:00;10-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,326;kWh;Uitgelezen;Zonnepanelen
09-03-2026;00:00:00;10-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;4,525;kWh;Uitgelezen;Zonnepanelen
09-03-2026;00:00:00;10-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,392;kWh;Uitgelezen;Zonnepanelen
09-03-2026;00:00:00;10-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
10-03-2026;00:00:00;11-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,212;kWh;Uitgelezen;Zonnepanelen
10-03-2026;00:00:00;11-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,583;kWh;Uitgelezen;Zonnepanelen
10-03-2026;00:00:00;11-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,623;kWh;Uitgelezen;Zonnepanelen
10-03-2026;00:00:00;11-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
11-03-2026;00:00:00;12-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,303;kWh;Uitgelezen;Zonnepanelen
11-03-2026;00:00:00;12-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,049;kWh;Uitgelezen;Zonnepanelen
11-03-2026;00:00:00;12-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,501;kWh;Uitgelezen;Zonnepanelen
11-03-2026;00:00:00;12-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
12-03-2026;00:00:00;13-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,823;kWh;Uitgelezen;Zonnepanelen
12-03-2026;00:00:00;13-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,550;kWh;Uitgelezen;Zonnepanelen
12-03-2026;00:00:00;13-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,777;kWh;Uitgelezen;Zonnepanelen
12-03-2026;00:00:00;13-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
13-03-2026;00:00:00;14-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,177;kWh;Uitgelezen;Zonnepanelen
13-03-2026;00:00:00;14-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,115;kWh;Uitgelezen;Zonnepanelen
13-03-2026;00:00:00;14-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,538;kWh;Uitgelezen;Zonnepanelen
13-03-2026;00:00:00;14-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
14-03-2026;00:00:00;15-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
14-03-2026;00:00:00;15-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
